"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"122556445010661","120631311010661","1320352010538","",2007,25,1,11,1188,1,,2008,2,20,10.3,1,1,2,0,42.487779,-72.422912,1143,2,2,4,," 221Ah",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",5,5,"","",,,,,,,,
"122556439010661","120631311010661","1320352010538","",2007,25,1,11,1282,2,,2007,1,15,,1,1,,,42.624432,-72.472768,,,,4,," 221Af",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1478,2,4,,"1",5,5,"","",,,,,,,,
"122556635010661","120631311010661","1320352010538","",2007,25,1,11,1306,1,,2007,5,30,,1,1,2,0,42.61235,-72.509208,339,,,3,," 221Af",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1478,1,4,,"1",5,5,"","",,,,,,,,
"122556413010661","120631311010661","1320352010538","",2007,25,1,11,1310,2,,2007,1,15,,1,1,,,42.425465,-72.306076,,,,3,," 221Ah",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1368,2,4,,"1",5,5,"","",,,,,,1,0,
"122556419010661","120631311010661","1320352010538","",2007,25,1,11,1315,2,,2007,1,15,,1,1,,,42.313597,-72.339563,,,,4,," 221Ah",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,2,4,,"1",5,5,"","",,,,,,,,
"122556421010661","120631311010661","1320353010538","",2007,25,1,13,30,1,,2007,10,16,,1,1,1,0,42.154657,-72.303778,652,,,4,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,1,4,,"1",5,5,"","",,,,,,,,
"122556471010661","120631311010661","1320353010538","",2007,25,1,13,72,2,,2007,6,18,,1,1,,,42.085807,-72.727738,127,,,4,4," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",5,5,"","",,,,,,1,0,
"122556493010661","120631311010661","1320353010538","",2007,25,1,13,99,1,,2007,9,19,,1,1,5,0,42.05139,-72.96233,1123,,,3,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",5,5,"","",,,,,,1,0,
"122556459010661","120631311010661","1320353010538","",2007,25,1,13,164,2,,2007,1,15,,1,1,,,42.192639,-72.632733,,,,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,2,4,,"1",5,5,"","",,,,,,,,
"122556423010661","120631311010661","1320353010538","",2007,25,1,13,192,1,,2007,10,16,10.2,1,1,4,1,42.074969,-72.352508,787,2,2,4,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1370,1,4,,"1",5,5,"","",,,,,,,,
"122556465010661","120631311010661","1320353010538","",2007,25,1,13,241,1,,2007,11,13,,1,1,6,0,42.220304,-72.800932,1067,,,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",5,5,"","",,,,,,,,
"122556491010661","120631311010661","1320353010538","",2007,25,1,13,270,1,,2008,2,27,,1,1,7,0,42.220897,-72.926096,1401,,,4,,"M211Cc",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",5,5,"","",,,,,,,,
"122556463010661","120631311010661","1320353010538","",2007,25,1,13,308,1,,2008,2,26,10.9,1,1,5,0,42.117286,-72.684937,289,2,2,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",5,5,"","",,,,,,,,
"122556417010661","120631311010661","1320353010538","",2007,25,1,13,382,1,,2008,2,25,10.8,1,1,5,0,42.196189,-72.288011,640,2,2,3,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,1,4,,"1",5,5,"","",,,,,,,,
"122556393010661","120631311010661","1320353010538","",2007,25,1,13,475,1,,2008,2,28,10.8,1,1,4,1,42.11182,-72.148418,733,2,2,3,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1260,1,4,,"1",5,5,"","",,,,,,,,
"122556469010661","120631311010661","1320353010538","",2007,25,1,13,547,1,,2007,9,17,,1,1,5,0,42.195631,-72.822622,1177,,,3,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,1,4,,"1",5,5,"","",,,,,,1,0,
"122556395010661","120631311010661","1320353010538","",2007,25,1,13,647,1,,2008,2,21,10.8,1,1,4,0,42.080546,-72.157189,680,2,2,4,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1260,1,4,,"1",5,5,"","",,,,,,,,
"122556425010661","120631311010661","1320353010538","",2007,25,1,13,783,2,,2007,1,15,9.7,1,1,,,42.176656,-72.433037,,2,2,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,2,4,,"1",5,5,"","",,,,,,,,
"122556605010661","120631311010661","1320353010538","",2007,25,1,13,784,1,,2007,10,1,10.4,1,1,2,1,42.052914,-72.552086,218,2,2,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1370,1,4,,"1",5,5,"","",,,,,,,,
"122556601010661","120631311010661","1320353010538","",2007,25,1,13,796,3,2,2007,10,5,,1,1,,,42.084017,-72.492609,,,,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1370,1,1,,"1",5,5,"","",,,,,,,,
"122556473010661","120631311010661","1320353010538","",2007,25,1,13,803,1,,2007,10,17,,1,1,2,0,42.063674,-72.858427,748,,,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1481,1,4,,"1",5,5,"","",,,,,,,,
"122556467010661","120631311010661","1320353010538","",2007,25,1,13,816,1,,2007,9,19,,1,1,1,1,42.107896,-72.843089,676,,,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",5,5,"","",,,,,,1,0,
"122556427010661","120631311010661","1320353010538","",2007,25,1,13,830,1,,2007,9,27,10.4,1,1,1,0,42.146804,-72.481492,312,2,2,3,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,1,4,,"1",5,5,"","",,,,,,,,
"122556489010661","120631311010661","1320353010538","",2007,25,1,13,947,1,,2007,10,18,10.5,1,1,6,0,42.258121,-72.959359,1187,2,2,3,,"M211Cc",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1592,1,4,,"1",5,5,"","",,,,,,,,
"122556429010661","120631311010661","1320353010538","",2007,25,1,13,1001,3,2,2007,9,27,,1,1,,,42.041525,-72.39425,,,,3,," 221Ah",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1370,1,1,,"1",5,5,"","",,,,,,1,0,
"122556495010661","120631311010661","1320353010538","",2007,25,1,13,1078,3,2,2008,5,9,,1,1,,,42.152796,-73.028281,,,,4,,"M211Cc",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1592,1,1,,"1",5,5,"","",,,,,,,,
"122556457010661","120631311010661","1320353010538","",2007,25,1,13,1301,2,,2007,1,15,,1,1,,,42.246415,-72.607586,,,,3,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,2,4,,"1",5,5,"","",,,,,,,,
"122556449010661","120631311010661","1320354010538","",2007,25,1,15,103,2,,2007,1,15,9.3,1,1,,,42.329643,-72.495234,,2,2,4,," 221Af",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1479,2,4,,"1",5,5,"","",,,,,,,,
"122556603010661","120631311010661","1320354010538","",2007,25,1,15,190,1,,2008,3,11,10.4,1,1,4,0,42.435202,-72.833389,1482,2,2,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",5,5,"","",,,,,,,,
"122556643010661","120631311010661","1320354010538","",2007,25,1,15,191,1,,2008,3,26,10.4,1,1,6,0,42.531404,-72.962933,2109,2,2,4,,"M211Cc",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1703,1,4,,"1",5,5,"","",,,,,,,,
"122556641010661","120631311010661","1320354010538","",2007,25,1,15,209,1,,2007,7,13,9.7,1,1,4,0,42.319067,-72.717396,351,2,2,3,," 221Ae",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",5,5,"","",,,,,,,,
"122556571010661","120631311010661","1320354010538","",2007,25,1,15,244,1,,2007,9,24,9.9,1,1,3,1,42.293284,-72.404508,494,2,2,3,," 221Ah",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1369,1,4,,"1",5,5,"","",,,,,,1,0,
"122556577010661","120631311010661","1320354010538","",2007,25,1,15,383,1,,2007,9,25,,1,1,5,0,42.350706,-72.875176,1206,,,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",5,5,"","",,,,,,1,0,
"122556575010661","120631311010661","1320354010538","",2007,25,1,15,510,2,,2007,9,26,10,1,1,,,42.429192,-72.865682,,2,2,3,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,1,1,,"1",5,5,"","",,,,,,1,0,
"122556451010661","120631311010661","1320354010538","",2007,25,1,15,532,1,,2008,2,27,,1,1,3,1,42.397902,-72.644675,313,,,4,," 221Ae",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",5,5,"","",,,,,,,,
"122556455010661","120631311010661","1320354010538","",2007,25,1,15,665,2,,2007,7,13,,1,1,,,42.276643,-72.594668,,,,4,," 221Af",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1480,1,1,,"1",5,5,"","",,,,,,,,
"122556461010661","120631311010661","1320354010538","",2007,25,1,15,721,1,,2007,7,13,,1,1,1,0,42.290358,-72.773899,535,,,4,," 221Ae",2501,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,1,4,,"1",5,5,"","",,,,,,,,
"122556637010661","120631311010661","1320354010538","",2007,25,1,15,876,1,,2008,2,28,10.4,1,1,2,0,42.377486,-72.453855,551,2,2,4,," 221Ah",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1479,1,4,,"1",5,5,"","",,,,,,,,
"122556453010661","120631311010661","1320354010538","",2007,25,1,15,999,2,,2007,1,15,,1,1,,,42.332104,-72.679358,,,,4,," 221Ae",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1591,2,4,,"1",5,5,"","",,,,,,,,
"122556321010661","120631311010661","1320355010538","",2007,25,1,17,93,1,,2007,6,26,9.6,1,1,3,0,42.567296,-71.299095,111,2,2,3,," 221Ai",2506,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1148,1,4,,"1",5,5,"","",,,,,,1,0,
"122556327010661","120631311010661","1320355010538","",2007,25,1,17,124,3,2,2008,5,12,10.5,1,1,,,42.650341,-71.42243,,2,2,3,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1148,1,1,,"1",5,5,"","",,,,,,,,
"122556367010661","120631311010661","1320355010538","",2007,25,1,17,322,1,,2007,7,25,9.7,1,1,4,0,42.647554,-71.749815,584,2,2,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",5,5,"","",,,,,,1,0,
"122556329010661","120631311010661","1320355010538","",2007,25,1,17,334,1,,2008,6,5,,1,1,5,0,42.686617,-71.510613,226,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",5,5,"","",,,,,,,,
"122556361010661","120631311010661","1320355010538","",2007,25,1,17,367,1,,2008,5,14,10.5,1,1,3,0,42.615676,-71.618775,326,2,2,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",5,5,"","",,,,,,,,
"122556317010661","120631311010661","1320355010538","",2007,25,1,17,417,2,,2007,1,15,,1,1,,,42.689721,-71.351104,,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1148,2,4,,"1",5,5,"","",,,,,,,,
"122556299010661","120631311010661","1320355010538","",2007,25,1,17,514,1,,2008,5,16,,1,1,3,0,42.346083,-71.293432,306,,,3,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,,,
"122556365010661","120631311010661","1320355010538","",2007,25,1,17,623,1,,2008,5,13,,1,1,4,1,42.565555,-71.647502,422,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1257,1,4,,"1",5,5,"","",,,,,,,,
"122556563010661","120631311010661","1320355010538","",2007,25,1,17,671,1,,2008,5,13,10.5,1,1,4,0,42.45963,-71.537699,391,2,2,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",5,5,"","",,,,,,,,
"122556331010661","120631311010661","1320355010538","",2007,25,1,17,731,3,2,2008,5,14,,1,1,,,42.530353,-71.471143,,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,1,,"1",5,5,"","",,,,,,,,
"122556333010661","120631311010661","1320355010538","",2007,25,1,17,885,1,,2007,7,3,9.6,1,1,3,2,42.414053,-71.379096,39,2,2,3,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",5,5,"","",,,,,,1,0,
"122556307010661","120631311010661","1320355010538","",2007,25,1,17,931,3,2,2008,5,14,,1,1,,,42.259567,-71.533498,,,,3,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1150,1,1,,"1",5,5,"","",,,,,,,,
"122556335010661","120631311010661","1320355010538","",2007,25,1,17,933,1,,2007,6,27,9.6,1,1,4,0,42.368452,-71.39491,54,2,2,4,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",5,5,"","",,,,,,1,0,
"122556293010661","120631311010661","1320355010538","",2007,25,1,17,965,1,,2008,5,16,10.6,1,1,1,1,42.449706,-71.18137,187,2,2,3,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1041,1,4,,"1",5,5,"","",,,,,,,,
"122556559010661","120631311010661","1320355010538","",2007,25,1,17,1015,1,,2008,5,14,10.5,1,1,2,2,42.220764,-71.496487,346,2,2,4,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1150,1,4,,"1",5,5,"","",,,,,,,,
"122556325010661","120631311010661","1320355010538","",2007,25,1,17,1029,2,,2008,5,14,,1,1,,,42.611167,-71.39246,280,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1148,1,4,,"1",5,5,"","",,,,,,,,
"122556651010661","120631311010661","1320355010538","",2007,25,1,17,1049,1,,2007,12,11,10,1,1,5,0,42.219516,-71.34439,127,2,2,4,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,,,
"122556297010661","120631311010661","1320355010538","",2007,25,1,17,1114,1,,2008,4,13,,1,1,2,0,42.438048,-71.372641,185,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,4,,"1",5,5,"","",,,,,,,,
"122556363010661","120631311010661","1320355010538","",2007,25,1,17,1210,2,,2007,1,15,9.2,1,1,,,42.590556,-71.659098,,2,2,3,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1257,2,4,,"1",5,5,"","",,,,,,,,
"122556295010661","120631311010661","1320355010538","",2007,25,1,17,1218,1,,2008,5,13,,1,1,2,0,42.392149,-71.195213,274,,,4,," 221Aa",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1041,1,4,,"1",5,5,"","",,,,,,,,
"122556323010661","120631311010661","1320355010538","",2007,25,1,17,1230,1,,2007,6,28,9.7,1,1,4,0,42.509063,-71.268472,174,2,2,4,," 221Ai",2506,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1041,1,4,,"1",5,5,"","",,,,,,1,0,
"122556319010661","120631311010661","1320355010538","",2007,25,1,17,1238,3,2,2008,5,12,10.5,1,1,,,42.582484,-71.231623,,2,2,4,," 221Ai",2506,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1148,1,1,,"1",5,5,"","",,,,,,,,
"122556339010661","120631311010661","1320355010538","",2007,25,1,17,1248,3,2,2008,5,12,,1,1,,,42.385222,-71.530854,,,,4,," 221Ai",2503,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1149,1,1,,"1",5,5,"","",,,,,,,,
"122556593010661","120631311010661","1320355010538","",2007,25,1,17,1281,2,,2007,1,15,,1,1,,,42.475371,-71.124118,,,,4,," 221Aa",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1041,2,4,,"1",5,5,"","",,,,,,,,
"122556337010661","120631311010661","1320355010538","",2007,25,1,17,1290,2,,2007,1,15,,1,1,,,42.285847,-71.433156,,,,4,," 221Ai",2505,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,2,4,,"1",5,5,"","",,,,,,,,
"122556161010661","120631311010661","1320356010538","",2007,25,1,19,122,2,,2007,1,15,,1,1,,,41.293244,-70.135963,,,,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,420,2,4,,"1",5,5,"","",,,,,,,,
"122556159010661","120631311010661","1320356010538","",2007,25,1,19,482,1,,2008,5,28,10.4,1,1,4,0,41.26593,-69.991923,28,2,2,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,420,1,4,,"1",5,5,"","",,,,,,,,
"122556311010661","120631311010661","1320357010538","",2007,25,1,21,283,1,,2008,2,19,10.3,1,1,2,2,42.061552,-71.421259,274,2,2,4,," 221Ag",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1043,1,4,,"1",5,5,"","",,,,,,,,
"122556273010661","120631311010661","1320357010538","",2007,25,1,21,458,2,,2007,1,15,,1,1,,,42.037861,-71.239746,,,,4,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,936,2,4,,"1",5,5,"","",,,,,,,,
"122556313010661","120631311010661","1320357010538","",2007,25,1,21,617,2,,2007,7,30,,1,1,,,42.020653,-71.478528,,,,3,," 221Ag",2502,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1043,1,4,,"1",5,5,"","",,,,,,1,0,
"122556263010661","120631311010661","1320357010538","",2007,25,1,21,628,2,,2007,1,15,9.2,1,1,,,42.230829,-71.149218,,2,2,3,," 221Ai",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,2,4,,"1",5,5,"","",,,,,,,,
"122556261010661","120631311010661","1320357010538","",2007,25,1,21,763,2,,2008,2,22,,1,1,,,42.167227,-71.145242,,,,4,," 221Ai",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,,,
"122556557010661","120631311010661","1320357010538","",2007,25,1,21,772,2,,2007,7,3,,1,1,,,42.245581,-70.945433,,,,4,," 221Aa",2508,3,,1,"",2008-09-02,"10661","",2016-03-16,"489998","OFFSET",,935,1,1,,"1",5,5,"","",,,,,,1,0,
"122556305010661","120631311010661","1320357010538","",2007,25,1,21,853,1,,2007,7,5,9.6,1,1,4,1,42.185192,-71.390037,66,2,2,3,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,1,0,
"122556301010661","120631311010661","1320357010538","",2007,25,1,21,890,1,,2008,5,13,10.5,1,1,4,2,42.283511,-71.279348,172,2,2,4,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,,,
"122556269010661","120631311010661","1320357010538","",2007,25,1,21,948,1,,2008,2,21,10.3,1,1,5,1,42.103231,-71.197331,314,2,2,4,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,936,1,4,,"1",5,5,"","",,,,,,,,
"122556309010661","120631311010661","1320357010538","",2007,25,1,21,1060,1,,2007,8,30,,1,1,2,0,42.130031,-71.394061,146,,,4,4," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,1042,1,4,,"1",5,5,"","",,,,,,1,0,
"122556303010661","120631311010661","1320357010538","",2007,25,1,21,1147,1,,2008,2,20,,1,1,4,0,42.083723,-71.249088,269,,,3,," 221Ai",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,936,1,4,,"1",5,5,"","",,,,,,,,
"122556259010661","120631311010661","1320357010538","",2007,25,1,21,1212,1,,2008,2,22,10.3,1,1,3,1,42.148932,-70.999947,186,2,2,4,," 221Ai",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,935,1,4,,"1",5,5,"","",,,,,,,,
"122556197010661","120631311010661","1320358010538","",2007,25,1,23,10,1,,2007,11,15,9.9,1,1,1,0,41.821182,-70.683475,126,2,2,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,726,1,4,,"1",5,5,"","",,,,,,,,
"122556551010661","120631311010661","1320358010538","",2007,25,1,23,48,3,2,2008,5,19,10.3,1,1,,,42.149386,-70.79991,,2,2,4,," 221Ac",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,830,1,1,,"1",5,5,"","",,,,,,,,
"122556265010661","120631311010661","1320358010538","",2007,25,1,23,138,2,,2007,1,15,9.1,1,1,,,42.08141,-71.077039,,2,2,4,," 221Ai",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,936,2,4,,"1",5,5,"","",,,,,,,,
"122556205010661","120631311010661","1320358010538","",2007,25,1,23,290,3,2,2008,5,19,10.3,1,1,,,41.68048,-70.796805,,2,2,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,727,1,1,,"1",5,5,"","",,,,,,,,
"122556219010661","120631311010661","1320358010538","",2007,25,1,23,360,3,2,2007,11,26,,1,1,,,41.955692,-70.83468,,,,3,," 221Ac",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,830,1,1,,"1",5,5,"","",,,,,,,,
"122556211010661","120631311010661","1320358010538","",2007,25,1,23,432,2,,2007,6,15,,1,1,,,42.156898,-70.713388,,,,4,4," 221Ac",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,829,2,4,,"1",5,5,"","",,,,,,1,0,
"122556213010661","120631311010661","1320358010538","",2007,25,1,23,485,2,,2007,11,13,,1,1,,,42.105545,-70.688164,57,,,3,," 221Ac",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,830,1,4,,"1",5,5,"","",,,,,,,,
"122556223010661","120631311010661","1320358010538","",2007,25,1,23,568,1,,2007,9,6,,1,1,3,0,41.999166,-70.953613,105,,,4,," 221Ac",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,830,1,4,,"1",5,5,"","",,,,,,1,0,
"122556199010661","120631311010661","1320358010538","",2007,25,1,23,579,2,,2007,1,15,,1,1,,,41.741612,-70.742386,,,,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,726,2,4,,"1",5,5,"","",,,,,,,,
"122556201010661","120631311010661","1320358010538","",2007,25,1,23,657,1,,2008,5,28,10.5,1,1,4,0,41.830076,-70.848938,204,2,2,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,831,1,4,,"1",5,5,"","",,,,,,,,
"122556209010661","120631311010661","1320358010538","",2007,25,1,23,689,2,,2007,1,15,,1,1,,,42.234831,-70.777632,,,,4,," 221Aa",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,829,2,4,,"1",5,5,"","",,,,,,,,
"122556613010661","120631311010661","1320358010538","",2007,25,1,23,695,2,,2008,5,28,,1,1,,,41.829976,-70.93016,92,,,3,," 221Ac",2504,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,831,1,4,,"1",5,5,"","",,,,,,,,
"122556547010661","120631311010661","1320358010538","",2007,25,1,23,704,1,,2007,8,22,,1,1,2,0,41.866709,-70.690706,89,,,4,4," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,726,1,4,,"1",5,5,"","",,,,,,1,0,
"122556203010661","120631311010661","1320358010538","",2007,25,1,23,716,2,,2007,1,15,,1,1,,,41.734462,-70.819366,,,,3,," 221Ac",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,727,2,4,,"1",5,5,"","",,,,,,,,
"122556189010661","120631311010661","1320358010538","",2007,25,1,23,751,1,,2007,11,13,,1,1,1,0,41.880832,-70.612647,214,,,4,," 221Ab",2509,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,726,1,4,,"1",5,5,"","",,,,,,,,
"122556221010661","120631311010661","1320358010538","",2007,25,1,23,910,1,,2007,9,6,,1,1,5,0,42.055972,-70.92344,132,,,3,," 221Ac",2508,3,,1,"",2008-07-28,"10661","",2016-03-16,"489998","OFFSET",,830,1,4,,"1",5,5,"","",,,,,,1,0,
